Nom;Aspect;Curvature;DEM;Density_river;Density_road;Distance_river;Distance_road;Flow_direction;NDBI;NDVI;NDWI;Slope;TWI_final;Rainfall
Yes;0;0,527473;0,0011;0,441925;0,21895;0,026831;0,003897;0;0,280348;0,902752;0,719652;0;0,578013;0,938804
Yes;0;0,527473;0,0011;0,390988;0,211175;0,004441;0,000724;0,011811;0,328317;0,898338;0,671683;0;0,445898;0,938908
Yes;0;0,527473;0;0,239187;0,173776;0,18257;0,006672;1;0,380465;0,801221;0,619535;0;0,364767;0,923975
Yes;0;0,527473;0,002749;0,386001;0,136539;0,031403;0,018773;0;0,307113;0,838592;0,692887;0;0,654115;0,893389
Yes;0,045069;0,549451;0,020891;0,171219;0,060153;0,060323;0,008744;0,248031;0,304608;0,530675;0,695392;0,111022;0,140203;0,893197
Yes;0;0,527473;0,010995;0,194815;0,062604;0,09447;0,008684;0;0,275862;0,699661;0,724138;0;0,587211;0,89298
Yes;0,501845;0,538462;0,002749;0,642291;0,330989;0,006281;0,015538;0,011811;0,374934;0,821829;0,625066;0,039179;0,260507;0,89877
Yes;0;0,527473;0,002199;0,765833;0,300426;0,116868;0,010685;0,059055;0,328334;0,866382;0,671666;0;0,515648;0,897688
Yes;0,626614;0,549451;0,051127;0,37867;0,011579;0;0,047915;0,027559;0,475157;0,615729;0,524843;0,150617;0,23865;0,766796
Yes;0;0,527473;0,04398;0,397615;0,011019;0,006281;0,056962;0,059055;0,201579;0,473606;0,798421;0;0,364767;0,76684
Yes;0,501845;0,505494;0,034085;0,420309;0,010544;0,00314;0,06383;0,011811;0,241028;0,467488;0,758973;0,154803;0,174606;0,767874
Yes;0,528081;0,483517;0,030236;0,43053;0,010091;0,006281;0,067269;0,003937;0,201308;0,440821;0,798692;0,11835;0,187012;0,767399
Yes;0;0,527473;0,02199;0,437153;0,009553;0,040824;0,067304;0;0,199966;0,436955;0,800034;0;0,594569;0,765263
Yes;0;0,527473;0,02199;0,44394;0,009286;0,050636;0,06869;0,011811;0,198489;0,438937;0,801511;0;0,396153;0,764474
Yes;0;0,527473;0,010995;0,464635;0,009894;0,080737;0,088075;0,011811;0,202135;0,40567;0,797866;0;0,452877;0,775488
Yes;0,226074;0,527473;0,020891;0,436327;0,010635;0,102289;0,078493;0;0,206188;0,424608;0,793812;0,11835;0,272913;0,776083
Yes;0,377077;0,549451;0,014843;0,441243;0,010791;0,133083;0,080146;0;0,203111;0,426063;0,796889;0,110176;0,140554;0,77814
Yes;0,591876;0,56044;0,018692;0,435489;0,011151;0,152813;0,077306;0,059055;0,181561;0,424043;0,818439;0,1267;0,134129;0,779163
Yes;0,907508;0,505494;0,024189;0,455682;0,010981;0,215425;0,089549;0,248031;0,205262;0,410695;0,794738;0,27138;0,223718;0,784531
Yes;0;0,527473;0,032985;0,47865;0,009338;0,088876;0,117852;0,011811;0,232707;0,431006;0,767293;0;0,527028;0,789611
Yes;0,837233;0,538462;0,04398;0,484756;0,008598;0,014044;0,134928;0,122047;0,224879;0,376701;0,775121;0,057059;0,220311;0,792829
Yes;0,533204;0,549451;0,031886;0,513004;0,007809;0,007022;0,148517;0,011811;0,259068;0,367244;0,740932;0,195769;0,270797;0,793112
Yes;0,050192;0,494505;0,023639;0,540845;0,007116;0;0,160844;0,5;0,25271;0,361958;0,74729;0,257048;0,132215;0,793188
Yes;0,276559;0,505494;0,023639;0,528262;0,007389;0;0,156021;0;0,261417;0,318544;0,738583;0,249139;0,165119;0,7932
Yes;0,432483;0,527473;0,012095;0,462569;0,010192;0,10363;0,086528;0,011811;0,201176;0,406406;0,798824;0,160008;0,173067;0,776788
Yes;0;0,527473;0,010995;0,464692;0,010403;0,132489;0,0867;0,027559;0,20187;0,403691;0,79813;0;0,784421;0,778792
Yes;0,612211;0,549451;0,015393;0,455809;0,010855;0,16187;0,083082;0,027559;0,197729;0,418758;0,802271;0,151223;0,28562;0,780217
Yes;0,846249;0,549451;0,048928;0,297393;0,067512;0,137637;0,028371;0,122047;0,206996;0,514957;0,793004;0,283354;0,322928;0,853649
Yes;0,949805;0,494505;0,04508;0,29702;0,065339;0,12783;0,032765;0,122047;0,403396;0,686246;0,596604;0,268045;0,161554;0,852622
Yes;0,959519;0,538462;0,031886;0,297139;0,063556;0,107415;0,038238;0,122047;0,212394;0,540331;0,787606;0,290329;0,207358;0,851724
Yes;0,014101;0,56044;0,031336;0,312183;0,042068;0,102289;0,04532;0,248031;0,227104;0,556393;0,772896;0,264653;0,162178;0,843975
Yes;0,034131;0,538462;0,034085;0,325032;0,038604;0,109009;0,049643;0,248031;0,522495;0,434106;0,477505;0,148167;0,126895;0,841501
Yes;0,084171;0,472527;0,046729;0,329081;0,037386;0,153874;0,04503;0,5;0,225664;0,423035;0,774336;0,337425;0,160127;0,840548
Yes;0,887478;0,516483;0,050027;0,340171;0,035483;0,196312;0,045059;0,122047;0,206599;0,409566;0,793401;0,19073;0,146485;0,839148
Yes;0,828731;0,505494;0,061023;0,343857;0,035288;0,189071;0,043062;0,122047;0,340585;0,586582;0,659415;0,185049;0,236018;0,838961
Yes;0,716644;0,527473;0,036284;0,373817;0,024735;0,004441;0,068994;0,059055;0,355171;0,515613;0,644829;0,177653;0,149822;0,833556
Yes;0,715353;0,505494;0,027488;0,377524;0,016649;0,020108;0,074117;0,027559;0,182758;0,424945;0,817242;0,129594;0,333714;0,832148
Yes;0,720024;0,505494;0,036284;0,373586;0,021584;0,037814;0,068934;0,059055;0,225915;0,421276;0,774085;0,195769;0,226385;0,832947
Yes;0,857546;0,516483;0,04508;0,369758;0,026813;0,070569;0,062239;0,122047;0,366732;0,577761;0,633268;0,230433;0,155857;0,834259
Yes;0,526723;0,527473;0,029137;0,505715;0,008076;0,067644;0,177238;0,011811;0,235974;0,354548;0,764026;0,185049;0,264048;0,802709
Yes;0;0,527473;0,032985;0,495756;0,008424;0,092997;0,173486;0,248031;0,301217;0,693299;0,698783;0;0,364767;0,802935
Yes;0,399619;0,494505;0,032985;0,488524;0,008613;0,12423;0,166304;0;0,227486;0,35956;0,772514;0,097523;0,177528;0,801728
Yes;0,185135;0,571429;0,036284;0,484451;0,008787;0,111514;0,161701;0;0,230881;0,351317;0,769119;0,393316;0,128941;0,801181
No;0,269265;0,483517;0,476086;0,119725;0;0,102866;0,234026;0;0,341589;0,896126;0,658411;0,481054;0,180394;0,416157
No;0,139737;0,516483;0,335899;0,108894;0,004106;0;0,176336;0,5;0,363037;0,88705;0,636963;0,338744;0,087051;0,431349
No;0,626614;0,516483;0,293018;0,109126;0,007253;0,013323;0,174655;0,059055;0,359719;0,875289;0,640281;0,382403;0,080705;0,439526
No;0,274851;0,538462;0,220451;0,081376;0;0,186021;0,4832;0,003937;0,338252;0,887893;0,661748;0,326343;0,120346;0,527883
No;0;0,527473;0,120946;0,082225;0;0,026831;0,484788;0,011811;0,32091;0,89145;0,67909;0;0,473343;0,552334
No;0,659243;0,494505;0,231996;0,073074;0;0,172745;0,545654;0,059055;0,320871;0,905898;0,679129;0,320704;0,266982;0,538074
No;0,236697;0,472527;0,39967;0,111206;0;0,086401;0,330026;0;0,374691;0,874998;0,625309;0,571129;0,145281;0,402871
No;0,972347;0,527473;0,249038;0,063625;0;0,255312;0,551816;0,248031;0,405647;0,863452;0,594353;0,213744;0,257231;0,49
No;0,445769;0,516483;0,166575;0,086497;0;0,233736;0,543327;0,011811;0,38562;0,839354;0,61438;0,19441;0,236818;0,511299
No;0,78274;0,516483;0,143485;0,070574;0;0,170995;0,485238;0,059055;0,408721;0,8559;0,591279;0,148167;0,158281;0,467288
No;0,198281;0,406593;0,238593;0,073275;0;0,310889;0,327745;0;0,383146;0,866348;0,616854;0,557855;0,200691;0,464519
No;0,646369;0,538462;0,274327;0,06291;0;0,372439;0,288125;0,027559;0,375013;0,866944;0,624987;0,111022;0,140203;0,459343
No;0,70594;0,538462;0,097306;0,130092;0,0753;0,138209;0,071627;0,059055;0,313335;0,905968;0,686665;0,170947;0,236378;0,887015
No;0,197414;0,549451;0,025838;0,225012;0,256848;0,269297;0,026775;0;0,402514;0,837398;0,597486;0,251479;0,101894;0,916428
No;0;0,527473;0,06597;0,135149;0;0,05421;0,352421;0;0,422196;0,850952;0,577804;0;0,517237;0,606701
No;0,233705;0,56044;0,06707;0,168969;0,051032;0,203053;0,081987;0;0,330604;0,897481;0,669396;0,317103;0,221294;0,892593
No;0;0,527473;0,04398;0,110302;0,071219;0,007022;0,008251;0,248031;0,330825;0,883203;0,669175;0;0,427538;0,866479
Yes;0;0,527473;0,0011;0,453117;0,250948;0,057648;0,026222;0,248031;0,290571;0,894941;0,709429;0;0,575497;0,928197
Yes;0;0,527473;0,001649;0,490083;0,261539;0,040944;0,027849;0,248031;0,272198;0,906814;0,727802;0;0,577604;0,928023
Yes;0;0,527473;0,00055;0,48595;0,26169;0,038203;0,035819;0,059055;0,298343;0,88042;0,701657;0;0,635604;0,930608
Yes;0;0,527473;0,00055;0,448423;0,247682;0;0,018091;0,059055;0,274112;0,917166;0,725888;0;0,603989;0,931993
Yes;0;0,527473;0,001649;0,363627;0,270693;0,17283;0,017503;0,059055;0,288335;0,883931;0,711665;0;0,473343;0,931616
Yes;0;0,527473;0,002199;0,425805;0,253176;0,037684;0,015058;0,248031;0,281171;0,894187;0,718829;0;0,508668;0,930392
Yes;0;0,527473;0,0011;0,452309;0,261367;0,004441;0,022009;0,059055;0,327832;0,861859;0,672168;0;0,490309;0,929534
Yes;0;0,527473;0,0011;0,490138;0,265782;0,078507;0,027585;0,248031;0,299634;0,888718;0,700366;0;0,458924;0,929439
Yes;0;0,527473;0,00055;0,356234;0,233394;0,021982;0,009435;1;0,263349;0,902765;0,736651;0;0,364767;0,935716
Yes;0;0,527473;0,0011;0,314605;0,197176;0,049153;0,024272;0,011811;0,29973;0,870653;0,70027;0;0,593712;0,936278
Yes;0;0,527473;0,0011;0,33956;0,212577;0,135033;0,013205;0,059055;0,315025;0,854743;0,684975;0;0,364767;0,936921
Yes;0;0,527473;0,002749;0,477148;0,174543;0,197863;0,00745;0,248031;0,307963;0,864755;0,692037;0;0,619584;0,893944
Yes;0;0,527473;0,002199;0,486642;0,169551;0,13735;0,01845;0,248031;0,3208;0,857126;0,6792;0;0,562614;0,893719
Yes;0;0,527473;0,002199;0,457789;0,146461;0,079257;0,019752;0;0,327636;0,863068;0,672364;0;0,655463;0,893538
Yes;0;0,527473;0,002749;0,387694;0,12636;0,041304;0,005511;0;0,313042;0,857787;0,686958;0;0,576351;0,893647
Yes;0;0,527473;0,002749;0,367228;0,114264;0,037814;0,015487;0;0,315591;0,83922;0,684409;0;0,569512;0,894078
Yes;0;0,527473;0,002749;0,230029;0,091052;0,066616;0,024153;0;0,285571;0,873917;0,714429;0;0,536114;0,893966
Yes;0;0,527473;0,002749;0,302554;0,110519;0,040824;0,010079;0;0,300818;0,850114;0,699183;0;0,573738;0,893707
Yes;0;0,527473;0,002749;0,557994;0,350561;0,004441;0,028837;0,059055;0,358359;0,832735;0,641641;0;0,396153;0,89932
Yes;0,87615;0,527473;0,032435;0,370527;0,04989;0,085713;0,113097;0,122047;0,293622;0,417495;0,706378;0,110176;0,317689;0,849306
Yes;0,8519;0,527473;0,030786;0,447971;0,03119;0,056612;0,127579;0,122047;0,335716;0,441851;0,664284;0,17916;0,149426;0,832081
Yes;0,696889;0,549451;0,030236;0,446267;0,032759;0,026831;0,120825;0,059055;0,287763;0,45052;0,712237;0,279054;0,146549;0,832284
Yes;0;0,527473;0,02199;0,443656;0,036299;0,018311;0,11559;0,248031;0,297554;0,464629;0,702446;0;0,514002;0,834685
Yes;0,703414;0,549451;0,042331;0,362981;0,051137;0,123753;0,078812;0,059055;0,290656;0,488642;0,709344;0,528497;0,197813;0,846643
Yes;0;0,527473;0,02199;0,407397;0,048141;0,079939;0,08514;0,059055;0,485769;0,723777;0,514231;0;0,556486;0,844688
Yes;0,413788;0,472527;0,02254;0,410454;0,0455;0,101271;0,079707;0,011811;0,310492;0,666206;0,689508;0,234833;0,167974;0,841839
Yes;0,626614;0,56044;0,034634;0,386811;0,045791;0,134886;0,071627;0,011811;0,258207;0,441559;0,741793;0,254119;0,195543;0,842297
Yes;0;0,527473;0,032985;0,455533;0,004504;0,022862;0,122178;0;0,211866;0,488466;0,788134;0;0,437642;0,728556
Yes;0;0,527473;0,032985;0,437875;0,004511;0,021066;0,121058;0,248031;0,20951;0,476313;0,79049;0;0,458924;0,726286
Yes;0;0,527473;0,032985;0,428419;0,004194;0,006281;0,12646;0;0,209121;0,479362;0,790879;0;0,538127;0,723506
Yes;0;0,527473;0,032985;0,416411;0,004018;0,006281;0,128495;0;0,257491;0,511783;0,742509;0;0,525752;0,719628
Yes;0,127541;0,527473;0,040682;0,448097;0,002299;0,011322;0,159574;0,5;0,216801;0,475885;0,783199;0,16393;0,203325;0,721818
Yes;0,161075;0,549451;0,045629;0,458584;0,002039;0,00314;0,165263;0;0,283267;0,552724;0,716733;0,19441;0,163943;0,721883
Yes;0;0,527473;0,032985;0,438427;0,002406;0,014044;0,15688;0;0,497627;0,585394;0,502373;0;0,473343;0,718836
Yes;0;0,527473;0,032985;0,413823;0,002178;0;0,161338;0,059055;0,37394;0,809192;0,62606;0;0,49809;0,710699
Yes;0;0,527473;0,032985;0,402483;0,002519;0,012561;0,154151;0,059055;0,549424;0,675051;0,450576;0;0,445898;0,708641
Yes;0;0,527473;0,032985;0,397778;0,002808;0,00314;0,150835;0,059055;0,550447;0,678232;0,449552;0;0,437642;0,707758
Yes;0;0,527473;0,032985;0,386371;0,002744;0,009421;0,151894;0,027559;0,377256;0,745775;0,622744;0;0,364767;0,705016
Yes;0,626614;0,505494;0,028587;0,391562;0,002171;0,006281;0,161614;0,027559;0,41934;0,679289;0,58066;0,069137;0,32282;0,703013
Yes;0;0,527473;0,032985;0,405251;0,00295;0;0,148679;0,059055;0,399136;0,707798;0,600864;0;0,445898;0,712458
Yes;0;0,527473;0,032985;0,400661;0,003144;0;0,145748;0,011811;0,323407;0,587797;0,676593;0;0,493054;0,711644
Yes;0;0,527473;0,032985;0,43792;0,00283;0;0,151749;0;0,285821;0,501881;0,714179;0;0,487387;0,719649
Yes;0,842616;0,516483;0,036284;0,470435;0,003064;0;0,150411;0,122047;0,361293;0,533702;0,638707;0,19441;0,114198;0,725709
Yes;0,842616;0,516483;0,036284;0,470435;0,003064;0;0,150411;0,122047;0,361293;0,533702;0,638707;0,19441;0,114198;0,725709
Yes;0;0,527473;0,02199;0,517082;0,003466;0,031403;0,149972;0;0,446011;0,760854;0,553989;0;0,540988;0,738935
Yes;0,098969;0,538462;0,030786;0,505393;0,003554;0,016012;0,146324;0,5;0,213783;0,461632;0,786217;0,153025;0,156783;0,735657
Yes;0,562293;0,505494;0,036833;0,514945;0,004019;0,014044;0,141159;0,011811;0,499253;0,519544;0,500747;0,104949;0,247043;0,742347
Yes;0;0,527473;0,02199;0,546775;0,003428;0,009421;0,155409;0;0,173277;0,486645;0,826723;0;0,445898;0,74773
Yes;0,662115;0,450549;0,016493;0,577476;0,003484;0,012948;0,160123;0,059055;0,210567;0,431395;0,789433;0,29761;0,319574;0,755254
Yes;0,542724;0,527473;0,018142;0,604094;0,002626;0,006281;0,167304;0,011811;0,20936;0,412183;0,79064;0,358048;0,203674;0,758654
Yes;0,08178;0,483517;0,014294;0,591069;0,002202;0,020108;0,171348;0,248031;0,260428;0,410532;0,739572;0,362229;0,164701;0,756709
Yes;0,057668;0,527473;0,032435;0,572693;0,002289;0;0,167429;0,5;0,396855;0,797447;0,603144;0,251479;0,101894;0,751971
Yes;0,03751;0,494505;0,02254;0,556319;0,002636;0,004441;0,162089;0,5;0,317864;0,515296;0,682136;0,177653;0,265962;0,748787
Yes;0;0,527473;0,010995;0,531774;0,000881;0,037684;0,189463;0,248031;0,331846;0,370079;0,668154;0;0,464257;0,807868
Yes;0,206867;0,516483;0,020341;0,53375;0,000465;0,090416;0,193924;0,5;0,298271;0,354708;0,701729;0,170947;0,151623;0,804483
Yes;0,837233;0,538462;0,032985;0,518821;0,005446;0,040944;0,15529;0,059055;0,353164;0,383006;0,646836;0,057059;0,170567;0,817625
Yes;0,007895;0,505494;0,037383;0,510126;0,006701;0,039969;0,148032;0,248031;0,33908;0,382818;0,66092;0,290055;0,144634;0,819197
Yes;0,034131;0,538462;0,033535;0,425137;0,013249;0;0,087646;0,122047;0,196093;0,595325;0,803907;0,148167;0,126895;0,823128
Yes;0,076428;0,494505;0,02254;0,398774;0,016382;0;0,079434;0,248031;0,392143;0,751288;0,607857;0,130307;0,245351;0,831801
Yes;0,763578;0,516483;0,031336;0,386906;0,023852;0,025318;0,072337;0,059055;0,455972;0,441629;0,544028;0,1267;0,383409;0,833677
Yes;0,501845;0,494505;0,035184;0,377779;0,028345;0,047832;0,065984;0,011811;0,268722;0,438686;0,731278;0,116764;0,232044;0,835129
Yes;0,002773;0,505494;0,036284;0,380024;0,030298;0,073244;0,066027;0,248031;0,348318;0,522497;0,651682;0,298404;0,187632;0,835991
Yes;0,665531;0,494505;0,042331;0,39658;0,030779;0,082189;0,070741;0,059055;0,373411;0,502331;0,626589;0,11352;0,220311;0,835704
Yes;0,450732;0,538462;0,04398;0,390361;0,033906;0,097804;0,06744;0,011811;0,402202;0,463388;0,597798;0,030983;0,198273;0,836701
Yes;0;0,527473;0,0011;0,30937;0,177892;0,064739;0,016406;0,011811;0,365451;0,786529;0,634549;0;0,544541;0,934386
Yes;0,825037;0,505494;0,02199;0,442021;0,035194;0,050636;0,124102;0,248031;0,427279;0,808515;0,57272;0,087317;0,28684;0,834788
No;0,385431;0,582418;0,282023;0,072113;0;0,282644;0,580789;0,003937;0,402466;0,868301;0,597534;0,254447;0,151069;0,562339
No;0,94675;0,494505;0,180869;0,124948;0,008784;0,214944;0,113346;0,248031;0,416303;0,882926;0,583696;0,305928;0,290645;0,447065
No;0,945784;0,549451;0,269929;0,121244;0,015022;0,111823;0,091516;0,122047;0,395866;0,888893;0,604134;0,437929;0,073286;0,434629
No;0,646369;0,516483;0,26718;0,107473;0,013049;0,144454;0,105291;0,059055;0,38409;0,881331;0,61591;0,406336;0,108817;0,413387
No;0,201196;0,505494;0,054426;0,252593;0;0,014044;0,30261;0;0,399476;0,852679;0,600524;0,122979;0,234991;0,649754
No;0,915067;0,516483;0,032985;0,428361;0,165949;0,032331;0,024562;0,059055;0,369459;0,847267;0,630541;0,057059;0,316316;0,895123
No;0,825037;0,516483;0,010995;0,199317;0,070341;0,162113;0,005511;0,248031;0,431722;0,792958;0,568278;0,043794;0,318226;0,896682
No;0,058849;0,516483;0,079714;0,408683;0;0,097349;0,252721;0,248031;0,328246;0,891782;0,671755;0,19441;0,163943;0,681596
No;0;0,527473;0,06597;0,153829;0,0496;0,112351;0,069248;0,248031;0,474924;0,745056;0,525076;0;0,437642;0,89473
Yes;0;0,527473;0,00055;0,365315;0,301033;0,00314;0,027924;1;0,307011;0,863749;0,692989;0;0,364767;0,931425
Yes;0;0,527473;0,00055;0,402243;0,216436;0,115851;0,009211;1;0,328845;0,753377;0,671155;0;0,364767;0,934436
Yes;0;0,527473;0,00055;0,38884;0,17352;0,036622;0,010758;1;0,27322;0,882637;0,726781;0;0,364767;0,934359
Yes;0;0,527473;0,00055;0,42104;0,181253;0,101902;0,011601;1;0,283708;0,866442;0,716292;0;0,364767;0,9343
Yes;0,745906;0,516483;0,051127;0,28078;0,039398;0,243124;0,072496;0,059055;0,437528;0,658188;0,562472;0,272878;0,263791;0,855114
Yes;0,746844;0,494505;0,059373;0,278249;0,041739;0,20208;0,079937;0,059055;0,341155;0,486684;0,658845;0,323542;0,17751;0,854333
Yes;0,738174;0,571429;0,047279;0,302692;0,041456;0,173201;0,086088;0,059055;0,227089;0,478509;0,772911;0,229317;0,225841;0,853075
Yes;0,784011;0,494505;0,037933;0,316131;0,039781;0,172144;0,088048;0,059055;0,357299;0,582623;0,642702;0,431199;0,10554;0,852467
Yes;0,388405;0,516483;0,034085;0,337204;0,042832;0,118502;0,097188;0;0,309785;0,414571;0,690215;0,19073;0,115099;0,851131
Yes;0;0,527473;0,04398;0,357109;0,044032;0,08623;0,106183;0,248031;0,360926;0,429375;0,639074;0;0,396153;0,849699
Yes;0;0,527473;0,032985;0,401158;0,045935;0,060405;0,11507;0,248031;0,237252;0,437392;0,762748;0;0,396153;0,848329
Yes;0,78274;0,494505;0,072567;0,319625;0,052156;0,13118;0,105411;0,059055;0,254136;0,443052;0,745864;0,408435;0,210474;0,851597
Yes;0,620507;0,472527;0,050577;0,29723;0,051458;0,136341;0,098508;0,027559;0,471526;0,625527;0,528474;0,338085;0,225006;0,852207
Yes;0,947742;0,450549;0,041781;0,17154;0,062536;0,290965;0,047958;0,122047;0,213134;0,480606;0,786866;0,428862;0,124202;0,863666
Yes;0,809711;0,538462;0,064871;0,165712;0,062471;0,248262;0,042196;0,027559;0,314258;0,686829;0,685742;0,135183;0,180884;0,865422
Yes;0;0,527473;0,032985;0,444123;0,022253;0,14284;0,143789;0,248031;0,286309;0,450207;0,713691;0;0,364767;0,829419
Yes;0,067094;0,494505;0,032985;0,4424;0,02862;0,0974;0,136941;0,248031;0,332366;0,573821;0,667633;0,074432;0,267051;0,831628
Yes;0,110585;0,571429;0,017042;0,528392;0,001448;0,007022;0,188187;0,5;0,316862;0,376026;0,683137;0,362229;0,187831;0,810187
Yes;0,757997;0,483517;0,025289;0,525595;0,001968;0,007022;0,180307;0,059055;0,353839;0,377553;0,646161;0,424113;0,156207;0,812049
Yes;0,320729;0,582418;0,032985;0,52477;0,004514;0,007022;0,174731;0;0,416729;0,479372;0,583271;0,369221;0,082565;0,815133
Yes;0,076428;0,516483;0,047279;0,508989;0,007812;0,009421;0,156325;0,5;0,234785;0,554135;0,765215;0,253791;0,10145;0,819069
Yes;0,519424;0,571429;0,040132;0,520954;0,006144;0,060973;0,165287;0,011811;0,406732;0,40713;0,593268;0,256725;0,100891;0,817567
No;0,377077;0,527473;0,173172;0,072601;0;0,533157;0,52672;0,003937;0,502736;0,746761;0,497264;0,150617;0,251676;0,590603
No;0,484266;0,549451;0,128092;0,137015;0,007309;0,05112;0,119482;0,011811;0,377743;0,861816;0,622257;0,40389;0,233251;0,448859
No;0,470487;0,571429;0,098955;0,159815;0,051419;0,287006;0,079438;0,011811;0,340243;0,876817;0,659757;0,445011;0,145255;0,898703
No;0,881273;0,538462;0,13249;0,210547;0,06318;0,227167;0,078292;0,059055;0,351314;0,880977;0,648687;0,393316;0,079197;0,903015
No;0,406522;0,527473;0,064871;0,228486;0;0,258135;0,487451;0,003937;0,371434;0,857945;0,628566;0,219742;0,108386;0,629988
No;0,442926;0,516483;0,059923;0,484224;0;0,040824;0,309086;0,011811;0,423031;0,841161;0,576969;0,35276;0,364877;0,700102
No;0,533204;0,516483;0,054426;0,133379;0,098446;0,230336;0,010234;0,027559;0,609646;0,588421;0,390354;0,049917;0,208026;0,895564
No;0,746569;0,516483;0,06707;0,192603;0,060977;0,216293;0,065101;0,059055;0,403033;0,832324;0,596967;0,306945;0,164936;0,906415
Yes;0;0,527473;0,00055;0,475507;0,169546;0,064663;0,015871;1;0,185875;0,378026;0,814125;0;0,364767;0,929785
Yes;0;0,527473;0,00055;0,474728;0,14104;0;0,063719;1;0,461652;0,635916;0,538348;0;0,364767;0,929171
Yes;0;0,527473;0,00055;0,443865;0,14364;0;0,047783;1;0,323269;0,833515;0,676731;0;0,364767;0,931626
Yes;0;0,527473;0;0,220394;0,175379;0,075498;0,005117;1;0,372423;0,817437;0,627577;0;0,364767;0,909148
Yes;0,668013;0,571429;0,061023;0,253648;0;0;0,561014;0,059055;0,409648;0,86541;0,590352;0,210046;0,266025;0,540489
Yes;0,023985;0,582418;0,051677;0,2573;0;0;0,555441;0,248031;0,394177;0,852771;0,605823;0,550213;0,090996;0,538775
Yes;0,725746;0,604396;0,055525;0,250486;0;0,00314;0,555165;0,059055;0,428203;0,827276;0,571797;0,391071;0,205047;0,53762
Yes;0,665531;0,527473;0,06597;0,246143;0;0,012561;0,55873;0,011811;0,424513;0,864089;0,575487;0,057059;0,170567;0,537553
Yes;0,544142;0,56044;0,06652;0,246472;0;0,004441;0,562432;0,027559;0,433341;0,837508;0,566659;0,111022;0,140203;0,538413
Yes;0,675206;0,494505;0,072018;0,239387;0;0,00314;0,560835;0,027559;0,393765;0,867463;0,606235;0,265584;0,180365;0,536292
Yes;0,740807;0,483517;0,070368;0,235896;0;0,006281;0,560953;0,059055;0,413258;0,852625;0,586742;0,145671;0,320053;0,534875
Yes;0,700269;0,571429;0,074766;0,23153;0;0,004441;0,56045;0,059055;0,402069;0,856498;0,597931;0,240192;0,135502;0,533658
Yes;0,634967;0,516483;0,060473;0,22718;0;0,004441;0,558044;0,027559;0,400262;0,852577;0,599738;0,254447;0,302486;0,5318
Yes;0,778505;0,505494;0,062122;0,223853;0;0,011322;0,555596;0,059055;0,468796;0,793283;0,531204;0,27643;0,279536;0,530465
